REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	InlineConstructionMockControl(java.lang.Class,java.util.function.Function,java.util.function.Function,org.mockito.MockedConstruction.MockInitializer,java.util.Map)	this	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	getType()	type	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	enable()	interceptors	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	enable()	type	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	enable()	count	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	enable()	count	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	enable()	handlerFactory	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	enable()	settingsFactory	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	enable()	mocks	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	enable()	mockInitializer	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	enable()	mocks	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	enable()	all	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	enable()	type	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	disable()	interceptors	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	disable()	type	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	disable()	type	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	disable()	type	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	disable()	all	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	getMocks()	all	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockControl	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	PRIMITIVES	PRIMITIVES	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	PRIMITIVES	PRIMITIVES	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	PRIMITIVES	PRIMITIVES	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	PRIMITIVES	PRIMITIVES	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	PRIMITIVES	PRIMITIVES	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	PRIMITIVES	PRIMITIVES	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	PRIMITIVES	PRIMITIVES	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	PRIMITIVES	PRIMITIVES	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	null	class	null	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	InlineConstructionMockContext(java.lang.Object[],java.lang.Class,java.lang.String[])	arguments	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	InlineConstructionMockContext(java.lang.Object[],java.lang.Class,java.lang.String[])	this	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	InlineConstructionMockContext(java.lang.Object[],java.lang.Class,java.lang.String[])	type	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	InlineConstructionMockContext(java.lang.Object[],java.lang.Class,java.lang.String[])	this	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	InlineConstructionMockContext(java.lang.Object[],java.lang.Class,java.lang.String[])	parameterTypeNames	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	InlineConstructionMockContext(java.lang.Object[],java.lang.Class,java.lang.String[])	this	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	getCount()	count	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	getCount()	count	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	constructor()	length	Array	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	constructor()	parameterTypeNames	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	constructor()	parameterTypeNames	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	constructor()	PRIMITIVES	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	constructor()	PRIMITIVES	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	constructor()	type	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	constructor()	type	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	constructor()	type	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	arguments()	arguments	org.mockito.internal.creation.bytebuddy.InlineByteBuddyMockMaker$InlineConstructionMockContext	SOURCE
org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	createMock(org.mockito.mock.MockCreationSettings,org.mockito.invocation.MockHandler)	defaultByteBuddyMockMaker	org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	SOURCE
org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	createSpy(org.mockito.mock.MockCreationSettings,org.mockito.invocation.MockHandler,T)	defaultByteBuddyMockMaker	org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	SOURCE
org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	createMockType(org.mockito.mock.MockCreationSettings)	defaultByteBuddyMockMaker	org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	SOURCE
org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	getHandler(java.lang.Object)	defaultByteBuddyMockMaker	org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	SOURCE
org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	resetMock(java.lang.Object,org.mockito.invocation.MockHandler,org.mockito.mock.MockCreationSettings)	defaultByteBuddyMockMaker	org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	SOURCE
org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	isTypeMockable(java.lang.Class)	defaultByteBuddyMockMaker	org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	SOURCE
org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	createStaticMock(java.lang.Class,org.mockito.mock.MockCreationSettings,org.mockito.invocation.MockHandler)	defaultByteBuddyMockMaker	org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	SOURCE
org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	createConstructionMock(java.lang.Class,java.util.function.Function,java.util.function.Function,org.mockito.MockedConstruction.MockInitializer)	defaultByteBuddyMockMaker	org.mockito.internal.creation.bytebuddy.ByteBuddyMockMaker	SOURCE
org.mockito.internal.creation.bytebuddy.MockMethodAdvice	MockMethodAdvice(org.mockito.internal.util.concurrent.WeakConcurrentMap,org.mockito.internal.util.concurrent.DetachedThreadLocal,java.lang.String,java.util.function.Predicate,org.mockito.internal.creation.bytebuddy.ConstructionCallback)	interceptors	org.mockito.internal.creation.bytebuddy.MockMethodAdvice	SOURCE
org.mockito.internal.creation.bytebuddy.MockMethodAdvice	MockMethodAdvice(org.mockito.internal.util.concurrent.WeakConcurrentMap,org.mockito.internal.util.concurrent.DetachedThreadLocal,java.lang.String,java.util.function.Predicate,org.mockito.internal.creation.bytebuddy.ConstructionCallback)	this	org.mockito.internal.creation.bytebuddy.MockMethodAdvice	SOURCE
org.mockito.internal.creation.bytebuddy.MockMethodAdvice	MockMethodAdvice(org.mockito.internal.util.concurrent.WeakConcurrentMap,org.mockito.internal.util.concurrent.DetachedThreadLocal,java.lang.String,java.util.function.Predicate,org.mockito.internal.creation.bytebuddy.ConstructionCallback)	mockedStatics	org.mockito.internal.creation.bytebuddy.MockMethodAdvice	SOURCE
org.mockito.internal.creation.bytebuddy.MockMethodAdvice	MockMethodAdvice(org.mockito.internal.util.concurrent.WeakConcurrentMap,org.mockito.internal.util.concurrent.DetachedThreadLocal,java.lang.String,java.util.function.Predicate,org.mockito.internal.creation.bytebuddy.ConstructionCallback)	this	org.mockito.internal.creation.bytebuddy.MockMethodAdvice	SOURCE
org.mockito.internal.creation.bytebuddy.MockMethodAdvice	MockMethodAdvice(org.mockito.internal.util.concurrent.WeakConcurrentMap,org.mockito.internal.util.concurrent.DetachedThreadLocal,java.lang.String,java.util.function.Predicate,org.mockito.internal.creation.bytebuddy.ConstructionCallback)	onConstruction	org.mockito.internal.creation.bytebuddy.MockMethodAdvice	SOURCE
org.mockito.internal.creation.bytebuddy.MockMethodAdvice	MockMethodAdvice(org.mockito.internal.util.concurrent.WeakConcurrentMap,org.mockito.internal.util.concurrent.DetachedThreadLocal,java.lang.String,java.util.function.Predicate,org.mockito.internal.creation.bytebuddy.ConstructionCallback)	this	org.mockito.internal.creation.bytebuddy.MockMethodAdvice	SOURCE
org.mockito.internal.creation.bytebuddy.MockMethodAdvice	MockMethodAdvice(org.mockito.internal.util.concurrent.WeakConcurrentMap,org.mockito.internal.util.concurrent.DetachedThreadLocal,java.lang.String,java.util.function.Predicate,org.mockito.internal.creation.bytebuddy.ConstructionCallback)	identifier	org.mockito.internal.creation.bytebuddy.MockMethodAdvice	SOURCE
org.mockito.internal.creation.bytebuddy.MockMethodAdvice	MockMethodAdvice(org.mockito.internal.util.concurrent.WeakConcurrentMap,org.mockito.internal.util.concurrent.DetachedThreadLocal,java.lang.String,java.util.function.Predicate,org.mockito.internal.creation.bytebuddy.ConstructionCallback)	this	org.mockito.internal.creation.bytebuddy.MockMethodAdvice	SOURCE
org.mockito.internal.creation.bytebuddy.MockMethodAdvice	MockMethodAdvice(org.mockito.internal.util.concurrent.WeakConcurrentMap,org.mockito.internal.util.concurrent.DetachedThreadLocal,java.lang.String,java.util.function.Predicate,org.mockito.internal.creation.bytebuddy.ConstructionCallback)	isMockConstruction	org.mockito.internal.creation.bytebuddy.MockMethodAdvice	SOURCE
org.mockito.internal.creation.bytebuddy.MockMethodAdvice	MockMethodAdvice(org.mockito.internal.util.concurrent.WeakConcurrentMap,org.mockito.internal.util.concurrent.DetachedThreadLocal,java.lang.String,java.util.function.Predicate,org.mockito.internal.creation.bytebuddy.ConstructionCallback)	this	org.mockito.internal.creation.bytebuddy.MockMethodAdvice	SOURCE
org.mockito.internal.creation.bytebuddy.MockMethodAdvice	enter(java.lang.String,java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	class	net.bytebuddy.asm.Advice$OnNonDefaultValue	SOURCE
org.mockito.internal.creation.bytebuddy.MockMethodAdvice	hideRecursiveCall(java.lang.Throwable,int,java.lang.Class)	length	Array	SOURCE
